blue,green,red,saturation,hue,Value,watermark,mean_scharr,std_scharr,skew_scharr,mean_sobel,std_sobel,skew_sobel,mean_hog_list,std_hog_list,mean_noise_list,std_noise_list,mean_spectrum_list,var_spectrum_list,skew_spectrum_list,kurt_spectrum_list,contrast_glcms_list,dissimilarity_glcms_list,homogeneity_glcms_list,energy_glcms_list ,correlation_glcms_list ,LBP1,LBP2,LBP3,LBP4,LBP5,LBP6,LBP7,LBP8,LBP9,LBP10,mean_cA_wavelet,var_cA_wavelet,skew_cA_wavelet,kurt_cA_wavelet,mean_cH_wavelet,var_cH_wavelet,skew_cH_wavelet,kurt_cH_wavelet,mean_cV_wavelet,var_cV_wavelet,skew_cV_wavelet,kurt_cV_wavelet,mean_cD_wavelet,var_cD_wavelet,skew_cD_wavelet,kurt_cD_wavelet,mean_quant_table_0_list,mean_quant_table_1_list,std_quant_table_0_list,std_quant_table_1_list,max_value_list_ela,std_deviation_list_ela,y_category_uncleaned,y_real_fake_uncleaned,image_name
72.55665588,102.3109627,108.5342655,106.1371288,31.99604988,117.0179834,FALSE,215.5947498,249.7205868,2.786645554,53.6025548,61.93233064,2.76331353,0.122648908,0.112849559,100.7717533,45.83228399,149.2928905,825.7271143,0.808936715,1.18216253,78.90062546,5.175407044,0.275331388,0.019397003,0.981222915,0.007685661,0.02477932,0.027391434,0.142503738,0.365507126,0.24635601,0.066608429,0.035114288,0.050199509,0.033854485,188.2454643,7739.21633,0.439026144,0.060748095,0.040401459,39.31946796,0.278205311,19.66264327,-0.010936737,66.24922235,-0.454043411,12.29220941,0.001743317,1.519556821,-0.315425139,37.02053437,5.765625,8.71875,3.435759503,2.683681881,647291,44074.40258,Jungle,Fake,810100398_fake_dallemini_jungle_3.jpeg
33.88089752,78.43360519,54.85360432,170.950758,42.92951393,80.01176548,FALSE,173.0700147,217.2624753,3.190590154,43.03149635,53.90575744,3.169626296,0.119454418,0.116225728,66.26079273,49.63096268,146.3185814,814.6072382,0.850373765,1.327914988,52.48556062,4.145783694,0.324731042,0.027542095,0.990062802,0.006639481,0.021906853,0.022698402,0.137164116,0.345145226,0.259871483,0.063052177,0.035372734,0.075881958,0.03226757,124.871067,9624.753464,1.507732097,2.389429461,0.06646347,31.53486636,-0.290408049,19.32612108,-0.026966095,40.88947821,-0.94366922,22.83501807,1.14E-05,1.056747436,0.606729108,43.15818994,5.765625,8.71875,3.435759503,2.683681881,635763,43045.24157,Jungle,Fake,810100398_fake_dallemini_jungle_4.jpeg
67.0862999,121.4084682,40.39457035,181.8140898,66.98780727,122.029871,FALSE,258.2496134,358.2039365,2.783281785,64.23625234,88.85154048,2.760269868,0.101931086,0.131267319,90.86842442,71.96488663,155.6787467,810.351965,0.76166748,1.130750978,152.793426,6.254802626,0.334706862,0.055468988,0.987339751,0.009991646,0.029837608,0.021690369,0.11763382,0.359042168,0.20483017,0.051012039,0.040989876,0.120920181,0.044052124,191.8619995,22545.23526,0.291476938,-1.365890851,0.009773254,73.4625586,-0.338950373,24.10697878,0.001815796,140.4040075,-0.254141054,16.01113568,0.003196716,3.589627537,0.086527023,45.08063588,5.765625,8.71875,3.435759503,2.683681881,494397,37550.12249,Jungle,Fake,810100398_fake_dallemini_jungle_5.jpeg
130.6600065,108.915369,94.15116405,81.40104389,83.2872963,137.3223257,FALSE,98.48403685,179.1219237,4.056464643,24.45004436,44.33537445,4.008389497,0.096598988,0.129740849,106.9643841,38.84191362,143.5023186,750.3664441,0.768019994,1.337123342,29.75786596,2.205146857,0.625397965,0.110521172,0.990558216,0.005578041,0.018052101,0.014243126,0.087654114,0.190717697,0.183882713,0.044891357,0.031826019,0.395561218,0.027593613,227.5306683,7807.099906,-0.538126925,-0.965827079,0.072694778,17.43657853,-0.791246221,48.21222774,0.026636124,24.7467299,-0.921810898,34.02201989,0.00153923,0.961224094,0.160671079,93.5349499,5.765625,8.71875,3.435759503,2.683681881,864382,54440.8846,Mountain,Fake,810100398_fake_dallemini_mountain_1.jpeg
143.3979416,131.6177416,108.4930973,95.81544781,60.44471741,155.960803,FALSE,161.004191,267.897228,3.212456683,39.88352158,66.1647322,3.181271246,0.112862793,0.122376654,126.0454378,64.97057459,151.2680092,774.4287685,0.737253123,1.121541007,77.19282861,3.935501054,0.504433272,0.065643564,0.99126168,0.01036644,0.02587986,0.021615028,0.108933449,0.207892418,0.197642326,0.055625916,0.038230896,0.294934273,0.038879395,265.0329418,20121.72167,-0.54652152,-1.335725305,0.178758621,35.88245976,0.661833956,21.96304848,0.01615715,62.67378546,-0.185944059,20.94720287,0.001298904,2.515006286,-0.023799188,34.1522036,5.765625,8.71875,3.435759503,2.683681881,749419,48313.11341,Mountain,Fake,810100398_fake_dallemini_mountain_2.jpeg
147.8280287,119.0497036,86.44463062,119.3177652,97.69305038,149.4831753,FALSE,82.70250096,229.0472963,6.104022087,20.50914306,56.59658364,6.040853283,0.089947912,0.136016681,112.5365677,50.71377804,148.3759727,757.872476,0.697365461,1.025828012,27.61462438,1.538586151,0.75903132,0.094720045,0.994660421,0.005548477,0.014679909,0.009387016,0.064090729,0.101273537,0.170309067,0.031285286,0.031602859,0.548358917,0.023464203,248.0043926,9753.200183,-0.176547407,0.393389296,0.091901779,41.15869407,1.794566476,94.66623452,-0.010038376,21.77987035,-1.772316648,99.64618271,-0.001157761,1.884114832,0.594643469,140.3148336,5.765625,8.71875,3.435759503,2.683681881,885818,55405.32955,Mountain,Fake,810100398_fake_dallemini_mountain_3.jpeg
138.594636,129.115325,123.7950268,85.6992712,72.00627422,156.3085575,FALSE,127.7356252,190.3082397,2.937106309,31.66286972,47.07301527,2.907790811,0.106683281,0.124426498,128.5712662,47.63592058,145.9217503,780.2791715,0.737293133,1.165400818,38.36009573,3.05523449,0.529282944,0.098315103,0.991554436,0.008817673,0.024325371,0.020880699,0.10022068,0.204436302,0.18247509,0.051171303,0.033863068,0.338226318,0.035583496,262.7215576,7913.251703,-0.646202333,-0.768027197,0.103733063,20.65062976,-0.399054039,26.43411896,0.038188934,27.69074322,-0.316631167,16.62174875,0.002052307,1.097726425,0.170766183,38.87203622,5.765625,8.71875,3.435759503,2.683681881,753913,47503.34611,Mountain,Fake,810100398_fake_dallemini_mountain_4.jpeg
75.45907593,103.6503477,111.2250347,171.3479071,37.13974762,134.4529629,FALSE,101.8653323,160.5008811,6.04110707,25.23665673,39.59182237,5.924120156,0.115580979,0.118838513,102.6795721,58.08870668,144.2965982,717.2235981,0.754281901,1.320072882,21.95881446,2.283350134,0.522286449,0.077948925,0.996906941,0.008143425,0.023299217,0.020745277,0.115380287,0.220881462,0.207183838,0.057917595,0.035557747,0.274349213,0.036541939,192.1496353,16171.41299,0.187177602,-1.306593524,0.090236664,18.49920636,-1.559326188,94.12880401,-0.009807587,14.69738115,-3.694289431,44.57435014,-0.000549316,1.249597248,-0.757563695,147.6028824,5.765625,8.71875,3.435759503,2.683681881,743835,47352.37485,Mountain,Fake,810100398_fake_dallemini_mountain_5.jpeg
112.4447193,104.775281,90.6517067,87.0649004,85.18575287,115.2893581,FALSE,192.8881479,265.0062246,3.494935378,48.07457732,66.0129961,3.479445966,0.103272286,0.130749342,101.406105,58.78350567,145.286556,789.0897077,0.897759899,1.615027314,17.19193128,2.013763517,0.514588147,0.029543769,0.997469007,0.006155968,0.028043747,0.017299652,0.106753349,0.340862274,0.282412529,0.057234764,0.041911125,0.083569527,0.035757065,210.9016094,12470.22337,0.287003843,-0.703478614,-0.05585289,93.13175766,0.721195253,18.67341715,0.024465561,12.61869942,-0.213874572,62.38455259,0.001176834,0.823745296,-0.025400807,57.48298848,5.765625,8.71875,3.435759503,2.683681881,705357,46457.76868,Sea,Fake,810100398_fake_dallemini_sea_1.jpeg
86.07362175,70.3542881,28.52932644,205.8434572,98.11123753,86.68653011,FALSE,214.9410417,298.4136176,2.739963348,53.51127491,74.32810328,2.737779092,0.114409655,0.12119492,59.46285057,47.81419131,146.2375268,780.8815256,0.945270876,1.766789366,21.053226,2.659847912,0.436018823,0.041522571,0.995343194,0.00740242,0.028787613,0.02338028,0.125011444,0.342300415,0.217351913,0.060705185,0.045799255,0.113258362,0.036003113,140.5802059,9269.290193,1.063908803,0.244627879,0.10095787,118.6069387,0.595146463,10.12742299,-0.009183884,16.02966743,-0.097517006,11.06767809,-0.000165939,1.066628429,0.047648058,13.45169512,5.765625,8.71875,3.435759503,2.683681881,548059,39716.79961,Sea,Fake,810100398_fake_dallemini_sea_2.jpeg
84.8933506,76.40820217,57.06102943,138.1613264,97.07851028,85.10725403,FALSE,140.8070232,236.3623591,3.851100443,35.05422173,58.77097803,3.827050063,0.104467435,0.129862746,71.55850029,64.42071054,143.1302393,771.4161323,0.923968858,1.687735185,13.80619196,1.614569969,0.612671533,0.047731269,0.998332773,0.006023407,0.026852608,0.013888359,0.1008358,0.251544952,0.28939724,0.055225372,0.047083855,0.170763016,0.038385391,153.4554176,16213.49804,1.02841649,0.102443412,-0.115180969,68.96664515,0.708943898,23.35158518,0.075099945,10.08762553,-1.007858912,55.55296189,-0.000213623,0.917953446,-0.582516792,83.71042147,5.765625,8.71875,3.435759503,2.683681881,765174,49709.33901,Sea,Fake,810100398_fake_dallemini_sea_3.jpeg
142.8216839,106.8123398,17.02974033,221.9613752,98.70005608,142.8327456,FALSE,22.90491333,42.67077707,7.363234914,5.688017697,10.60172533,7.387964971,0.099387812,0.133770976,84.07960701,30.67255155,117.6051368,603.6161503,0.889241169,2.237280509,0.613168606,0.27295256,0.888418122,0.081702993,0.999731488,0.002053261,0.010295868,0.002764702,0.047177315,0.03782177,0.223483086,0.028160095,0.028768539,0.599002838,0.020472527,214.713728,5622.635041,0.310863718,-0.061659544,0.114412308,1.228301006,0.231483508,51.12681534,0.003602982,0.293818844,-0.040027826,84.04520146,-0.000200272,0.045948942,-0.18005085,25.91042419,5.765625,8.71875,3.435759503,2.683681881,956362,59309.54188,Sea,Fake,810100398_fake_dallemini_sea_4.jpeg
161.9612513,136.1757641,89.67787743,114.6040087,94.79093647,163.0340347,FALSE,71.58055086,146.7207616,5.241142668,17.83012841,36.57934115,5.23023125,0.097953164,0.13484419,125.2098856,43.9026504,133.2661496,755.081278,0.858697364,1.407838265,6.704508225,0.869630338,0.777566872,0.066487679,0.998258059,0.003852844,0.017147064,0.007189751,0.065252304,0.118527412,0.278483391,0.035429001,0.029745102,0.412372589,0.032000542,277.1619244,8137.58535,-0.069096389,-0.821277022,0.083246231,24.62923282,0.355342321,68.05456076,-0.012224197,5.226723013,-1.15525053,107.7113778,0.001169205,0.171023909,0.324361076,149.3361421,5.765625,8.71875,3.435759503,2.683681881,884623,55711.96128,Sea,Fake,810100398_fake_dallemini_sea_5.jpeg
30.36052418,91.03921795,53.38710976,197.2099648,51.42307568,91.13686371,FALSE,174.060255,190.0380978,2.590937294,43.1215314,47.11149921,2.589042831,0.132621928,0.098401563,72.79863739,54.05891487,144.2695304,854.9016376,0.863245211,1.270268127,35.99445469,3.683541247,0.34319179,0.036980211,0.993914449,0.009400368,0.026749611,0.032351494,0.160042763,0.319774628,0.214215279,0.074002266,0.038379669,0.085868835,0.039215088,137.2025585,11126.82949,2.052927092,4.567529071,0.068777084,35.57374471,-0.395221043,7.496027979,0.002737045,25.37591471,-0.171634268,11.82436223,-0.001054764,1.047536691,0.027740167,9.892162138,5.765625,8.71875,3.435759503,2.683681881,705042,44612.5768,Jungle,Fake,810100398_fake_stable_jungle_1.jpeg
45.81252098,82.15154457,59.02841949,165.2323818,47.58111477,84.01060963,FALSE,237.478022,306.7972246,2.468216705,58.23750155,75.34739647,2.467455529,0.139774359,0.086584669,71.07271099,65.23095967,161.5377311,788.0421318,0.42887033,0.233609798,102.8844086,5.51819671,0.320989683,0.05699459,0.987514911,0.023065567,0.047621727,0.054554939,0.155678749,0.201749802,0.171775818,0.087369919,0.057875633,0.129197121,0.071110725,137.3380966,16092.83418,1.676202255,1.78052971,0.023509979,68.63069003,-0.157930218,7.906505818,-0.077510834,65.32200072,-0.013970254,9.025270704,-4.58E-05,4.45923805,0.072719851,6.801956348,5.765625,8.71875,3.435759503,2.683681881,614266,43383.95917,Jungle,Fake,810100398_fake_stable_jungle_2.jpeg
55.19775963,119.1258249,68.70981884,164.0781994,53.33727646,121.6259127,FALSE,216.1905852,203.8581882,2.167257282,53.57230173,50.59857736,2.169740376,0.132317935,0.101339734,96.74378681,52.12566093,144.7979392,854.4157652,0.83995905,1.155915694,61.04848829,5.187555367,0.240200948,0.018689682,0.988696183,0.010966301,0.031394958,0.035971642,0.159635544,0.341462135,0.21918869,0.073107719,0.038515091,0.046519279,0.04323864,188.5088997,9925.91879,0.778142579,0.379934583,0.007228851,34.46709176,-0.080589605,6.070408533,0.03143692,48.33542224,-0.008134458,5.981822725,0.001659393,1.246770013,0.03973333,5.301954994,5.765625,8.71875,3.435759503,2.683681881,600057,42690.28392,Jungle,Fake,810100398_fake_stable_jungle_3.jpeg
59.43622112,136.8634682,86.15321159,156.8897724,53.57674217,137.1224823,FALSE,94.22742488,101.3212736,4.492757645,23.45827663,25.25239099,4.481160022,0.115305786,0.120342651,112.8605137,54.65979898,132.9426238,728.7215662,0.969170143,2.021089161,9.728161466,1.855045859,0.470278401,0.026586368,0.998414423,0.00446701,0.020077705,0.013939857,0.129472733,0.312062263,0.29209137,0.070754051,0.044157982,0.082201958,0.03077507,215.8515759,10608.58065,0.546550762,-0.210029482,0.038415909,7.842481165,0.409366483,32.08503856,0.039133072,6.713175977,-0.152142093,28.73939499,1.34E-05,0.217614174,-0.007267886,10.98236333,5.765625,8.71875,3.435759503,2.683681881,759010,48497.34191,Jungle,Fake,810100398_fake_stable_jungle_4.jpeg
58.97577,133.4839191,93.10161591,176.5600796,54.49102974,134.7269192,FALSE,257.5086766,254.4456005,1.57734506,63.70931099,62.98716417,1.578915036,0.132879517,0.100602245,112.8432922,67.31779337,149.5737128,907.1956084,0.80760568,0.986311979,85.77277978,6.03346946,0.274550537,0.018923962,0.990577747,0.013268471,0.031502724,0.038937569,0.156400681,0.308668137,0.206736565,0.069941521,0.040837288,0.090250015,0.043457031,213.195219,17469.37517,0.489664469,-0.691108131,0.094057083,58.06823018,-0.070478307,4.409794682,-0.08703804,64.22971476,-0.053112163,3.497810787,0.001436234,2.309218251,0.039081834,3.85975651,5.765625,8.71875,3.435759503,2.683681881,630644,43011.06052,Jungle,Fake,810100398_fake_stable_jungle_5.jpeg
158.1938086,135.0228214,111.0522137,110.4026031,106.8723974,160.629674,FALSE,160.8645351,314.9060889,3.193444593,39.6444543,77.68701472,3.195549815,0.122061676,0.113484471,130.4957561,72.72819643,152.0058698,875.272919,0.701578723,0.755356193,67.91567292,3.379611704,0.588189961,0.035435575,0.993419773,0.011301994,0.029748917,0.022749901,0.119639397,0.139086723,0.249315262,0.066412926,0.061208725,0.254525185,0.046010971,278.487957,18729.65882,-0.230871293,-1.15383211,-0.171195984,67.04803492,-0.957687583,16.23322164,-0.030715942,50.16016646,-0.386188771,15.45627736,0.000156403,2.923782324,0.04641607,14.15707809,5.765625,8.71875,3.435759503,2.683681881,778554,50132.19427,Mountain,Fake,810100398_fake_stable_mountain_1.jpeg
98.49244881,102.3486929,121.0520754,127.1337595,62.87197495,134.6424875,FALSE,186.3032096,297.5272683,2.320022089,45.84774955,73.06157159,2.316861334,0.116467303,0.11917555,107.4986897,78.52002224,156.2079384,816.3144905,0.544147487,0.433818865,75.47760207,3.971826697,0.55144677,0.055102767,0.993903767,0.00990963,0.022679329,0.024764061,0.114245415,0.174787521,0.218494415,0.056010246,0.043387413,0.300583839,0.03513813,206.6693192,27023.19215,0.60918985,-1.173434572,0.18995285,61.42673415,-0.007870045,9.121411208,-0.024806976,52.07089302,0.11604568,10.26915374,-0.000602722,3.564660663,-0.032912656,10.29567004,5.765625,8.71875,3.435759503,2.683681881,748918,48156.10645,Mountain,Fake,810100398_fake_stable_mountain_2.jpeg
174.9733715,144.280611,111.9888811,116.9322624,101.0940018,179.7010469,FALSE,220.213573,379.7768041,2.486991886,54.52022861,94.04198103,2.482037619,0.11054214,0.124732566,138.0999613,63.87665709,151.4591453,955.5869279,0.790862453,0.89155331,95.03707501,4.397690998,0.567401868,0.038104953,0.988099639,0.009939194,0.023283958,0.022797585,0.098769188,0.172284126,0.229851723,0.047317505,0.034449577,0.325649261,0.035657883,299.5988941,14621.81812,-0.432053983,-0.448677964,-0.10360527,104.4048248,-0.160708758,10.07133474,-0.020265579,75.66050945,-0.00208023,11.01204903,-0.000482559,3.233723408,0.134295982,10.65920963,5.765625,8.71875,3.435759503,2.683681881,748772,48571.7894,Mountain,Fake,810100398_fake_stable_mountain_3.jpeg
123.10812,117.2384148,111.0403614,134.4961309,77.75866413,151.3005991,FALSE,252.0711414,324.0885564,1.975152628,61.54679618,79.11686531,1.992693628,0.124026599,0.111302703,116.0407333,63.43163772,165.2936648,727.9801608,0.299958861,0.135984345,123.6159532,5.852707073,0.433228023,0.03236131,0.98358142,0.019807816,0.033254623,0.039746284,0.121462822,0.172265053,0.202908516,0.064834595,0.04609108,0.247758865,0.051870346,236.5632648,14058.8623,0.534043812,-0.506007548,-0.017549515,73.29963498,-0.096927218,5.858859137,-0.036615372,68.56380004,0.081863996,7.56367294,0.005495071,5.723206842,-0.014772605,5.387459037,5.765625,8.71875,3.435759503,2.683681881,624563,42771.00165,Mountain,Fake,810100398_fake_stable_mountain_4.jpeg
101.3352861,96.17982674,89.91707134,76.6207428,73.39349651,110.2699566,FALSE,270.6299333,425.6054527,2.443221619,66.25457411,103.7957042,2.433453556,0.12084496,0.114734215,94.9025383,54.08620207,169.3616898,708.2303839,0.337177285,0.30161742,183.8758534,6.506220216,0.425025251,0.034435088,0.968581323,0.01970768,0.035890579,0.035055161,0.121919632,0.197015762,0.198942184,0.064551353,0.048776627,0.222055435,0.056085587,193.9750099,11104.29196,1.000005082,0.769465422,0.004993439,179.9240016,-0.255408545,10.65658659,0.024085999,150.1294896,-0.175753561,10.9801625,-0.003189087,23.49889501,-0.052482819,13.77212397,5.765625,8.71875,3.435759503,2.683681881,671863,44752.82476,Mountain,Fake,810100398_fake_stable_mountain_5.jpeg
146.4080572,152.5021944,127.4663715,83.10514832,65.97728062,159.9034243,FALSE,241.4106861,285.8338205,1.78817988,59.4333768,70.54473636,1.810057803,0.121563778,0.114017655,144.3118219,52.01563726,158.0444864,739.9643116,0.394581491,0.251481533,45.08642435,3.643223439,0.451344009,0.028437386,0.991166291,0.017743111,0.044640541,0.036004066,0.119307518,0.210273743,0.219573021,0.068558693,0.058534622,0.16735363,0.058011055,295.6360016,8053.274087,-0.415122075,-0.452852152,-0.036319733,88.5337532,0.034127671,3.6427222,-0.009986877,27.86196844,-0.123146311,7.222704783,0.001331329,3.051180021,-0.030131674,7.056245541,5.765625,8.71875,3.435759503,2.683681881,639775,43934.12103,Sea,Fake,810100398_fake_stable_sea_1.jpeg
157.0340309,159.351531,123.5748463,81.66921616,85.820611,164.8211794,FALSE,152.0683206,234.6867334,3.217313979,37.74364357,58.19718914,3.21355075,0.116522789,0.119157439,148.3796301,57.78294738,143.5705849,893.505039,0.859461813,1.095693313,34.85075204,2.628338259,0.536569055,0.033361276,0.994514431,0.006721497,0.021540642,0.018807411,0.120999336,0.252502441,0.272029877,0.060872078,0.040555,0.171973228,0.033998489,309.1311798,12857.22563,-0.544599438,-0.713406507,0.091503143,43.03148122,-0.416567583,14.49674237,0.007686615,27.07967763,-0.025375682,20.91130697,-0.001724243,1.123892672,0.015471936,19.6133441,5.765625,8.71875,3.435759503,2.683681881,807271,50373.76006,Sea,Fake,810100398_fake_stable_sea_2.jpeg
134.638299,134.1511412,79.67678833,159.9898701,75.5212059,152.4477654,FALSE,157.9041949,249.9786079,3.289954421,38.82190336,61.40015074,3.294258337,0.124666689,0.110616429,117.9065504,49.63931946,156.160915,767.3417723,0.429522119,0.295417099,51.43093994,3.14079492,0.552428035,0.043750324,0.988867796,0.015369415,0.044409752,0.028985023,0.109073639,0.168631554,0.23857975,0.069868088,0.055169106,0.201851845,0.068061829,256.1701183,9963.572135,-0.078120308,-0.711260868,0.073675156,45.76918535,-0.64892742,14.29020603,-0.036882401,32.50110112,-0.101251928,17.65590032,0.00066185,2.437290707,-0.00172685,13.6349374,5.765625,8.71875,3.435759503,2.683681881,720043,47461.0526,Sea,Fake,810100398_fake_stable_sea_3.jpeg
120.3413248,106.1382437,106.4325285,128.1325827,85.73827171,143.9713545,FALSE,154.6529642,240.4046101,2.561702132,38.29953559,59.53990122,2.561169297,0.117837214,0.117865045,107.8440475,61.77374637,148.0589078,850.8469786,0.637979405,0.607601529,28.88107893,2.389049899,0.597366581,0.035061173,0.996073682,0.009186745,0.029194832,0.022452354,0.112535477,0.174927711,0.253365517,0.058726311,0.052420616,0.244130135,0.043060303,220.8224487,12135.6494,-0.109787449,-0.923548813,0.004810333,50.47949766,0.082667913,8.404681317,-0.067390442,20.84849541,-0.14303249,16.36269296,0.000133514,1.376966459,0.061595916,13.13752138,5.765625,8.71875,3.435759503,2.683681881,739590,47879.41569,Sea,Fake,810100398_fake_stable_sea_4.jpeg
134.7794256,127.2125645,102.3632441,91.97569084,84.04317951,139.2845421,FALSE,117.0524885,243.4864459,3.63371567,28.84315766,60.09735466,3.630527124,0.105539936,0.128571379,120.6258373,47.14895569,151.4515636,786.8636218,0.469755374,0.245983689,28.82802763,1.902007728,0.687525796,0.091857156,0.993100886,0.009737968,0.026527405,0.019954681,0.072060585,0.108449936,0.175853729,0.040762901,0.03674221,0.475504875,0.034405708,253.2742615,7205.450471,0.024260641,0.001985228,-0.017566681,43.57482378,-0.251741476,16.46704245,-0.016235352,17.58608018,-0.052475159,44.46602006,0.000263214,1.514585426,-0.01285024,28.64381033,5.765625,8.71875,3.435759503,2.683681881,844678,53532.60235,Sea,Fake,810100398_fake_stable_sea_5.jpeg
125.107708,141.0616798,106.4402113,129.5246563,70.42875099,150.7958765,FALSE,430.8231001,574.2736205,1.749865727,104.2139663,139.1253809,1.765904782,0.129498611,0.104787079,128.810029,81.57133006,185.326567,562.9791248,0.017226022,-0.038470423,913.635179,16.1851068,0.377010627,0.035538796,0.931919762,0.0414114,0.06850338,0.045619011,0.089227676,0.099791527,0.138296127,0.054508209,0.07747364,0.289739609,0.09542942,264.6820087,28322.63442,0.045102052,-1.523101551,0.10455513,245.597996,0.024598765,6.733599744,0.090528488,765.9226623,-0.059907484,6.66544126,-0.001817703,107.268478,-0.060821565,6.994244806,5.765625,8.71875,3.435759503,2.683681881,521111,36452.03542,Jungle,Real,810100398_real_none_jungle_1.jpeg
21.52061558,54.47214413,25.78455448,184.8605919,59.17618084,55.17658043,FALSE,409.4050631,428.0633053,2.610772342,98.10338403,102.6904912,2.667436433,0.14660512,0.079276204,41.73866653,36.22175652,188.3941748,359.1163475,-0.155039918,0.726597211,608.3780041,15.19368299,0.123313342,0.019398175,0.788337247,0.07311058,0.091300011,0.072158813,0.103655815,0.122866631,0.098586082,0.077067375,0.092896461,0.117427826,0.150930405,82.68124008,4014.194575,1.225616608,2.013724765,0.027736664,302.2982057,-0.282361352,7.778527836,0.056373596,456.0667893,0.226128784,11.35544991,0.001342773,124.0605889,0.106775258,8.229767731,5.765625,8.71875,3.435759503,2.683681881,361783,30697.95413,Jungle,Real,810100398_real_none_jungle_10.jpeg
51.26521778,83.52219296,65.03937531,132.6875591,52.13427925,83.68916893,FALSE,584.2619571,522.3651089,1.34123216,139.2841391,124.5312648,1.358662796,0.149695763,0.073273162,74.23757839,58.54351267,192.0059462,419.9994406,-0.215674263,0.2735764,990.5456226,21.00389479,0.113627601,0.015341321,0.860697461,0.07064724,0.089690208,0.075289726,0.110616684,0.121637344,0.107145309,0.078115463,0.093328476,0.107480049,0.1460495,143.5699406,11550.01056,0.55602817,-0.776772549,-0.035425186,528.733409,-0.034301298,3.604077085,-0.022722244,759.1399361,0.001580938,3.037545752,-0.014165878,216.9861303,0.005833605,3.248171646,5.765625,8.71875,3.435759503,2.683681881,343289,30899.80117,Jungle,Real,810100398_real_none_jungle_2.jpeg
128.3553486,146.0780516,148.1594715,63.22139168,41.66329288,150.3240471,FALSE,350.648168,382.2383886,1.608355584,85.06441947,92.90540757,1.626184917,0.126809488,0.105558395,144.6646681,75.72562363,177.3264563,566.7618449,0.095909205,0.116040088,349.0034662,11.30127096,0.30456822,0.06976487,0.969340218,0.041420937,0.06431675,0.055538177,0.10118103,0.132089615,0.124307632,0.064788818,0.06923008,0.256140709,0.090986252,281.9295959,23940.67527,0.121831196,-1.497838202,0.156898499,155.8873931,-0.078296951,5.582572685,-0.011035919,301.6056064,-0.016466328,5.485689408,-0.00182724,42.04687929,0.000612077,6.695179537,5.765625,8.71875,3.435759503,2.683681881,513246,38255.87278,Jungle,Real,810100398_real_none_jungle_3.jpeg
115.3887558,118.2644968,121.3040886,26.73901844,60.72218513,124.2255125,FALSE,426.3812823,366.7645506,2.193727393,104.0367415,90.20743473,2.229133486,0.143257259,0.085177083,118.859827,45.0735241,175.6562433,598.4711492,0.159403016,0.074953135,400.6376915,13.48738487,0.096231643,0.01241537,0.901063792,0.049688339,0.083820343,0.071380615,0.129990578,0.185209274,0.134340286,0.083991051,0.084014893,0.065658569,0.111906052,235.557169,7746.012934,0.860101006,1.115189169,-0.008955002,148.4227857,-0.006149533,4.57358201,0.056921005,370.2708412,-0.281919235,5.903820207,-0.00097847,31.14782524,-0.055635261,6.336606753,5.765625,8.71875,3.435759503,2.683681881,466998,37367.06659,Jungle,Real,810100398_real_none_jungle_4.jpeg
35.71278572,51.46205235,51.83161354,91.59188843,36.84954453,53.8815937,FALSE,434.2238194,405.7927193,2.132429181,105.0711915,98.36522611,2.131340599,0.148806627,0.07506241,49.7452116,34.40143643,180.3018879,562.5087064,0.063791647,-0.082264819,494.7954555,14.86353613,0.09918273,0.016726744,0.797615091,0.056497574,0.088232994,0.075468063,0.124163628,0.15713501,0.118204117,0.082127571,0.090090752,0.083637238,0.124443054,93.63085365,3522.490843,1.794375636,4.734116337,-0.016389847,200.5699132,-0.38763309,7.240679548,0.018087387,417.5428772,0.206870933,5.073079821,0.004281998,60.93059137,0.008940506,6.307924285,5.765625,8.71875,3.435759503,2.683681881,435106,35241.16946,Jungle,Real,810100398_real_none_jungle_5.jpeg
65.61891747,88.20850563,87.76317501,80.0203743,33.06352043,90.92954922,FALSE,550.9747849,556.9285838,1.700459928,132.4770665,133.9074779,1.695269809,0.14680985,0.078896424,85.50598049,54.19184593,188.3730219,509.2670142,-0.033821538,0.060675077,911.0818661,18.97878769,0.109886582,0.016538388,0.845290081,0.062045097,0.089138985,0.075935364,0.12057972,0.143427849,0.109129906,0.07871151,0.093818665,0.092476845,0.134736061,162.801178,10299.77169,1.662404693,2.093625638,0.056423187,397.0807245,0.026100777,5.174111472,0.031047821,754.6928379,0.010080301,4.699817369,-0.003318787,154.7047848,0.001749243,5.736508131,5.765625,8.71875,3.435759503,2.683681881,393333,33071.8856,Jungle,Real,810100398_real_none_jungle_6.jpeg
58.68001652,120.4861317,124.1038256,152.5703135,32.8962307,130.1277113,FALSE,623.84303,471.8079426,1.335325215,150.7621116,113.8766624,1.340242176,0.149759162,0.073143497,114.4472923,51.88870592,187.4448936,526.5221713,-0.004293307,-0.016601813,913.9709914,21.54235398,0.062586622,0.008026571,0.827090997,0.06126976,0.086369514,0.078627586,0.125195503,0.162717819,0.116099358,0.08066082,0.089298248,0.074290276,0.125471115,204.8377037,7882.26359,0.165175258,-0.699208432,0.050437927,353.4111275,-0.043692187,2.654648994,0.043907166,764.8440099,-0.019532697,2.496925454,0.00333786,129.0853294,-0.012830962,3.036050865,5.765625,8.71875,3.435759503,2.683681881,387767,30514.63195,Jungle,Real,810100398_real_none_jungle_7.jpeg
